road,id,lrp,model_type,name,lat,lon,length,type,condition,traffic_density
N2,3422,LRP171b,Bridge,MURAURA BOX CULVERT,24.4955773499999,91.5809073453125,6.3,Box Culvert,A,
N2,3423,LRP171b,Link,Box culvert,24.4969441,91.5815827,137.0000000000005,Culvert,,
N2,3424,LRP171c,Bridge,MURAURA CULVERT,24.4959619037735,91.5810160981132,2.6,Box Culvert,A,
N2,3425,LRP171c,Link,Box culvert,24.4979997,91.5825827,62.00000000001182,Culvert,,
N2,3426,LRP171d,Link,Box culvert,24.4983052,91.5827771,50.99999999998772,Culvert,,
N2,3427,LRP171d,Bridge,MARAURA CULVERT,24.4963312878787,91.5812105848484,2.6,Box Culvert,A,
N2,3428,LRP171e,Link,Box culvert,24.4987219,91.5830271,117.9999999999666,Culvert,,
N2,3429,LRP171e,Bridge,MURAURA CULVERT,24.497229189051,91.5818527729927,2.6,Box Culvert,A,
N2,3430,LRP171f,Link,Box culvert,24.4996941,91.5833608,284.0000000000202,Culvert,,
N2,3431,LRP171f,Bridge,DEWPARA CUVERT,24.4992986288135,91.5832250576271,2.0,Box Culvert,A,
N2,3432,LRP171g,Link,Box culvert,24.5021944,91.58402740000001,161.0000000000014,Culvert,,
N2,3433,LRP172,Link,Sylhet 60 km,24.5035833,91.5843608,229.0000000000134,KmPost,,
N2,3434,LRP172a,Link,Box culvert,24.5055556,91.5848886,81.99999999999363,Culvert,,
N2,3435,LRP172a,Bridge,DEWPARA CULVERT,24.502660242236,91.5841392236024,7.6,Box Culvert,A,
N2,3436,LRP172b,Bridge,DEWPARA,24.5033331254658,91.5843007465838,2.0,Box Culvert,A,
N2,3437,LRP172b,Link,Box culvert,24.50625,91.5849719,135.0000000000193,Culvert,,
N2,3438,LRP172c,Bridge,DEWPARA BOX CULVERT,24.5044876296943,91.5846028043668,2.0,Box Culvert,A,
N2,3439,LRP172c,Link,Box culvert,24.5074444,91.58522190000001,135.9999999999673,Culvert,,
N2,3440,LRP172d,Bridge,GARIPUR,24.5056572195121,91.5849007902439,6.3,Box Culvert,A,
N2,3441,LRP172d,Link,Box culvert,24.5086944,91.5851663,353.0000000000086,Culvert,,
N2,3442,LRP172e,Bridge,MALAR BATAR,24.5087642787535,91.5851694478753,7.5,Box Culvert,B,
N2,3443,LRP172e,Link,Box culvert,24.5117778,91.58530520000001,134.9999999999909,Culvert,,
N2,3444,LRP173,Link,Sylhet 59 km,24.513,91.5853608,365.0000000000091,KmPost,,
N2,3445,LRP173a,Bridge,KANDIGOAN,24.5131358463013,91.5854254884931,9.6,Box Culvert,A,
N2,3446,LRP173a,Link,Box culvert,24.5159167,91.5867497,469.9999999999989,Culvert,,
N2,3447,LRP173b,Bridge,KANDIGOAN,24.5168538676595,91.5873842038297,3.0,Box Culvert,A,
N2,3448,LRP173b,Link,Box culvert,24.5195271,91.5891941,164.999999999992,Culvert,,
N2,3449,LRP173c,Bridge,KANDIGOAN BRIDGE,24.5184747068085,91.5884815834042,14.0,RCC Girder Bridge,C,
N2,3450,LRP174,Link,Km post missing,24.5211382,91.58952740000001,41.00000000002524,KmPost,,
N2,3451,LRP174a,Bridge,AUGON BOX CULVERT,24.5206499878787,91.5894264,4.0,Box Culvert,A,
N2,3452,LRP174a,Link,Bridge start,24.5213049,91.5895552,14.99999999998636,Bridge,,
N2,3453,LRP174b,Link,Bridge end,24.5214438,91.58958299999999,221.99999999998,Bridge,,
N2,3454,LRP174b,Bridge,ANGOAN BOX CULVERT,24.5223086648648,91.5898953027027,1.0,Box Culvert,A,
N2,3455,LRP174c,Link,Box culvert,24.5234438,91.5903052,204.0000000000077,Culvert,,
N2,3456,LRP174c,Bridge,ANGOOM BOX CUL,24.5247145735294,91.5914764,1.0,Box Culvert,A,
N2,3457,LRP174d,Link,Box culvert,24.5248604,91.5916108,310.9999999999786,Culvert,,
N2,3458,LRP174e,Link,Box culvert,24.526916,91.59352740000001,207.0000000000221,Culvert,,
N2,3459,LRP175,Link,Km post missing,24.5284438,91.5949163,109.9999999999852,KmPost,,
N2,3460,LRP175a,Link,Box culvert,24.5289993,91.5954163,568.000000000012,Culvert,,
N2,3461,LRP175a,Bridge,DEVPARA BOXCULVERT,24.5267243202572,91.593348681672,2.5,Box Culvert,A,
N2,3462,LRP175b,Bridge,DEVPARA BAZAR BOX CULVERT,24.5284943,91.5949617545454,4.3,Box Culvert,A,
N2,3463,LRP175b,Link,Box culvert,24.5333886,91.5982219,180.0000000000068,Culvert,,
N2,3464,LRP175c,Bridge,NORTH VEVPUR,24.5307071086267,91.5965079154929,1.8,Box Culvert,A,
N2,3465,LRP175c,Link,Box culvert,24.5347497,91.5991663,132.000000000005,Culvert,,
N2,3466,LRP175d,Link,Box culvert,24.5356663,91.6000833,34.99999999999659,Culvert,,
N2,3467,LRP175d,Bridge,NORT DEVPARA 3 CULVERT,24.532090356338,91.5973920746478,3.2,Box Culvert,A,
N2,3468,LRP175e,Bridge,NORTH DEVPARA 2 CULVER,24.5331413154929,91.5980638380281,1.5,Box Culvert,A,
N2,3469,LRP175f,Bridge,NORTH DEVPARA,24.5339027933333,91.5985786733333,5.2,Box Culvert,A,
N2,3470,LRP176,Link,Sylhet 56 km,24.5359719,91.60038890000001,54.00000000000205,KmPost,,
N2,3471,LRP176a,Bridge,NOLSUZA 2 CULVERT,24.5349371863636,91.5993538681818,2.0,Box Culvert,A,
N2,3472,LRP176a,Link,Box culvert,24.5363052,91.6007222,143.999999999977,Culvert,,
N2,3473,LRP176b,Bridge,NALSUZA,24.5364691756944,91.6008813493055,1.5,Box Culvert,A,
N2,3474,LRP176b,Link,Box culvert,24.5372497,91.60163890000001,219.0000000000225,Culvert,,
N2,3475,LRP176c,Link,Box culvert,24.5386941,91.6030556,165.9999999999968,Culvert,,
N2,3476,LRP176c,Bridge,SODORPUR NOTUNBAZAR,24.5375464945205,91.6019300027397,1.5,Box Culvert,A,
N2,3477,LRP176d,Bridge,DHAKA SHAISTAGANG HALIGAN,24.5389682042168,91.603290539759,1.5,Box Culvert,A,
N2,3478,LRP176d,Link,Box culvert,24.5398608,91.6040556,219.9999999999989,Culvert,,
N2,3479,LRP176e,Bridge,SHADUGHAT,24.5399200168181,91.6040706245454,6.4,Box Culvert,A,
N2,3480,LRP176e,Link,Box culvert,24.5417219,91.6045278,139.00000000001,Culvert,,
N2,3481,LRP176f,Link,Box culvert,24.5429163,91.60472220000001,57.99999999999272,Culvert,,
N2,3482,LRP177,Link,Km post missing,24.5435552,91.6048611,92.00000000001296,KmPost,,
N2,3483,LRP177a,Bridge,SHADARGHAT 1,24.5413243013636,91.604426920909,7.0,Box Culvert,A,
N2,3484,LRP177a,Link,Box culvert,24.5443052,91.6049722,384.0000000000146,Culvert,,
N2,3485,LRP177b,Link,Bridge start,24.5477774,91.60547220000001,53.99999999997362,Bridge,,
N2,3486,LRP177b,Bridge,Kurorpur Bridge,24.5447663515625,91.60503860625,43.0,PC Girder Bridge,A,
N2,3487,LRP177c,Link,Bridge end,24.5482219,91.60552779999999,276.9999999999868,Bridge,,
N2,3488,LRP177d,Bridge,BISRAPAR BRIDGE,24.5483984198555,91.6055338144404,140.0,PC Girder Bridge,A,
N2,3489,LRP178,Link,Sylhet 54 km,24.5506667,91.60561109999999,70.0000000000216,KmPost,,
N2,3490,LRP178a,Link,Bridge start,24.5513056,91.60552779999999,146.9999999999914,Bridge,,
N2,3491,LRP178a,Bridge,VHARDEV CULVERT,24.5538117333333,91.6051327222222,1.5,Box Culvert,A,
N2,3492,LRP178b,Bridge,DHAKA KHATENPASS BRIDGE,24.5563212867469,91.6042349698795,1.5,Box Culvert,A,
N2,3493,LRP178b,Link,Bridge end,24.5525833,91.6053333,129.9999999999955,Bridge,,
N2,3494,LRP178c,Link,Bridge start,24.55375,91.60513890000001,36.00000000000136,Bridge,,
N2,3495,LRP178d,Link,Bridge end,24.5540278,91.60511109999999,248.9999999999952,Bridge,,
N2,3496,LRP178e,Link,Box culvert,24.5565,91.60416670000001,308.9999999999975,Culvert,,
N2,3497,LRP178f,Link,Box culvert,24.5587778,91.6035,58.9999999999975,Culvert,,
N2,3498,LRP179,Link,Km post missing,24.5593056,91.6034444,407.0000000000107,KmPost,,
N2,3499,LRP179a,Bridge,BANAODAB GUPLAR BRIDGE,24.5599036621621,91.603326676167,2.0,Box Culvert,A,
N2,3500,LRP179a,Link,Box culvert,24.5628333,91.60275,376.0000000000048,Culvert,,
N2,3501,LRP179b,Bridge,Dhaka Katpass Bridge,24.5632233787234,91.6027597478723,22.0,PC Girder Bridge,A,
N2,3502,LRP179b,Link,Bridge start,24.5661667,91.6028333,21.00000000001501,Bridge,,
N2,3503,LRP179c,Link,Bridge end,24.5663611,91.6028333,215.9999999999798,Bridge,,
N2,3504,LRP180,Link,Sylhet 52 km,24.5701938,91.6028611,64.00000000002137,KmPost,,
N2,3505,LRP180a,Bridge,Ratunpur -3 Bridge,24.5692888569444,91.6028545361111,14.0,RCC Girder Bridge,B,
N2,3506,LRP180a,Link,Bridge start,24.57075635189873,91.60283857848101,14.99999999998636,Bridge,,
N2,3507,LRP180b,Link,Bridge end,24.5708882,91.6028333,576.9999999999698,Bridge,,
N2,3508,LRP180c,Link,Box culvert,24.5755549,91.6009167,329.0000000000362,Culvert,,
N2,3509,LRP180c,Bridge,RATUM PUR (2),24.5745843558058,91.6013152996533,2.0,Box Culvert,A,
N2,3510,LRP181,Link,Sylhet 51 km,24.5779716,91.59905520000001,313.999999999993,KmPost,,
N2,3511,LRP181a,Bridge,Rustompur Bridge,24.5795099869426,91.5983351140127,35.0,RCC Girder Bridge,A,
N2,3512,LRP181a,Link,Bridge start,24.5805827,91.597833,52.99999999999727,Bridge,,
N2,3513,LRP181b,Link,Bridge end,24.5809993,91.5983608,207.9999999999984,Bridge,,
N2,3514,LRP181c,Link,Box culvert,24.5827771,91.59897190000001,242.999999999995,Culvert,,
N2,3515,LRP181c,Bridge,batapur,24.5816830692307,91.5985958384615,3.0,Box Culvert,A,
N2,3516,LRP181d,Link,Bridge start,24.5848052,91.5996663,42.99999999997794,Bridge,,
N2,3517,LRP181d,Bridge,BATA PUR,24.5836701316872,91.599277664609,34.9,RCC Girder Bridge,A,
N2,3518,LRP181e,Link,Bridge end,24.5851386,91.59977740000001,189.0000000000214,Bridge,,
N2,3519,LRP182,Link,Sylhet 50 km,24.5868052,91.6003333,85.00000000000796,KmPost,,
N2,3520,LRP182a,Link,Box culvert,24.5875274,91.6005833,252.9999999999859,Culvert,,
N2,3521,LRP182a,Bridge,anukandi,24.5863819365079,91.6001921190476,2.0,Box Culvert,A,
N2,3522,LRP182b,Bridge,ANUKANDI,24.5885249897233,91.6009201830039,6.03,Box Culvert,A,
N2,3523,LRP182b,Link,Box culvert,24.5896663,91.6013056,189.0000000000214,Culvert,,
N2,3524,LRP182c,Link,Road to Nabiganj (R240),24.5910552,91.6014167,227.0000000000039,"SideRoad,Left",,
N2,3525,LRP182d,Link,Box culvert,24.5927774,91.6023056,295.9999999999923,Culvert,,
N2,3526,LRP182d,Bridge,AUSKANDI,24.5914193656387,91.6016046612334,2.0,Box Culvert,A,
N2,3527,LRP183,Link,Sylhet 49 km,24.5949719,91.6040556,80.99999999998886,KmPost,,
N2,3528,LRP183a,Bridge,AUSKANDI BOX CULVERT,24.5941786179054,91.6034229986486,1.5,Box Culvert,A,
N2,3529,LRP183a,Link,Box culvert,24.5952774,91.60472220000001,405.0000000000011,Culvert,,
N2,3530,LRP183b,Link,Box culvert,24.5958608,91.60861109999999,288.0000000000109,Culvert,,
N2,3531,LRP183c,Bridge,USUAL NAGER,24.5955928681481,91.6068250866666,1.5,Box Culvert,A,
N2,3532,LRP183c,Link,Box culvert,24.5962774,91.61138890000001,225.9999999999991,Culvert,,
N2,3533,LRP183d,Bridge,USUF NAGAR,24.5960083458333,91.6095949041666,6.2,Box Culvert,A,
N2,3534,LRP184,Link,Sylhet 48 km,24.597583,91.6131944,472.0000000000084,KmPost,,
N2,3535,LRP184a,Bridge,Minazpur Bridge,24.5998860326271,91.6147355582627,73.0,PC Girder Bridge,A,
N2,3536,LRP184a,Link,Bridge start,24.6011944,91.6156111,60.99999999997863,Bridge,,
N2,3537,LRP184b,Link,Bridge end,24.6016111,91.61536109999999,339.0000000000271,Bridge,,
N2,3538,LRP184c,Link,Box culvert,24.6041111,91.6177771,112.9999999999711,Culvert,,
N2,3539,LRP184c,Bridge,MIRAZPUR,24.6028647873156,91.6165726634218,3.0,Box Culvert,A,
N2,3540,LRP184d,Link,Box culvert,24.6049444,91.6185271,20.00000000001023,Culvert,,
N2,3541,LRP185,Link,Sylhet 47 km,24.6050556,91.618666,377.9999999999859,KmPost,,
N2,3542,LRP185a,Bridge,MIRAZPUR 1,24.6037571176991,91.6174350115044,3.0,Box Culvert,A,
N2,3543,LRP185a,Link,Box culvert,24.6071389,91.62161040000001,606.9999999999993,Culvert,,
N2,3544,LRP185b,Bridge,LALALPUR BOX CULVERT,24.6062625912698,91.6203718825396,7.2,Box Culvert,B,
N2,3545,LRP186,Link,Sylhet 46 km,24.6104722,91.62636040000001,27.00000000001523,KmPost,,
N2,3546,LRP186a,Link,Box culvert,24.6105556,91.62655490000002,138.0000000000052,Culvert,,
N2,3547,LRP186a,Bridge,JALALPUR,24.6097583136738,91.6253431018121,2.0,Box Culvert,A,
N2,3548,LRP186b,Bridge,SYADPUR,24.6104969111111,91.6264180296296,7.2,Box Culvert,A,
N2,3549,LRP186b,Link,Box culvert,24.6112778,91.627666,217.000000000013,Culvert,,
N2,3550,LRP186c,Bridge,SOYECDPUR,24.6115823221198,91.6281579354838,4.0,Box Culvert,A,
N2,3551,LRP186c,Link,Box culvert,24.6123611,91.629416,217.9999999999893,Culvert,,
N2,3552,LRP186d,Bridge,Umarpur Bridge,24.6134489603305,91.6333000688705,60.4,PC Girder Bridge,A,
N2,3553,LRP186d,Link,Road to Raniganj (R241),24.6134167,91.63124930000001,362.9999999999711,"SideRoad,Left",,
N2,3554,LRP186e,Link,Bridge start,24.6134722,91.6347774,59.00000000002592,Bridge,,
N2,3555,LRP186f,Link,Bridge end,24.6134722,91.6353608,37.99999999998249,Bridge,,
N2,3556,LRP187,Link,Sylhet 45 km,24.6134722,91.63574969999999,870.0000000000045,KmPost,,
N2,3557,LRP187a,Link,Bridge start,24.6128611,91.64419409999999,15.99999999999113,Bridge,,
N2,3558,LRP187b,Bridge,Chaar Nopul Bridge,24.6129601403448,91.6428255248275,15.0,RCC Girder Bridge,A,
N2,3559,LRP187b,Link,Bridge end,24.6128889,91.64433299999999,94.00000000002251,Bridge,,
N2,3560,LRP188,Link,Sylhet 44 km,24.6130556,91.6452497,646.9999999999914,KmPost,,
N2,3561,LRP188a,Bridge,PATUA ADARSHAW BOX CULVERT,24.6140745760432,91.6500632007727,9.3,Box Culvert,A,
N2,3562,LRP188a,Link,Box culvert,24.6143611,91.6514167,353.0000000000086,Culvert,,
N2,3563,LRP189,Link,Sylhet 43 km,24.6153333,91.65475,563.999999999993,KmPost,,
N2,3564,LRP189a,Bridge,Aminnagar Bridge,24.6165611634751,91.6587526595744,30.0,PC Girder Bridge,A,
N2,3565,LRP189a,Link,Bridge start,24.6169438,91.66,31.99999999998226,Bridge,,
N2,3566,LRP189b,Link,Bridge end,24.6170549,91.66025,404.0000000000248,Bridge,,
N2,3567,LRP190,SourceSink,Sylhet 42 km/ Start of Moulavibazar road Division / Sylhet 42 km/ Start of Moulavibazar road Division,24.6195827,91.6631667,889.9999999999864,KmPost / KmPost,,3490.792372789457
N2,3568,LRP190a,Bridge,Gram Sherpur Bridge,24.6233028570786,91.6693503512359,16.75,RCC Girder Bridge,A,
N2,3569,LRP190a,Link,Bridge start,24.6238604,91.67027709999999,18.00000000000068,Bridge,,
N2,3570,LRP190b,Link,Bridge end,24.623916,91.6703882,102.0000000000039,Bridge,,
N2,3571,LRP191,Link,Sylhet 41 km,24.6242493,91.6713882,272.0000000000198,KmPost,,
N2,3572,LRP191a,Link,Box culvert,24.625166,91.67386040000001,399.9999999999773,Culvert,,
N2,3573,LRP191b,Intersection,Road to Moulavo Bazar(N207),24.6264993,91.67749930000001,318.0000000000121,"SideRoad,Right",,
N2,3574,LRP191b,Bridge,SHERPWR BOX CULVERT,24.6248020161764,91.6728787911764,4.0,Box Culvert,A,
N2,3575,LRP192,SourceSink,Sylhet 40 km/ Start of Sylhet road Division / Sylhet 40 km/ Start of Sylhet road Division,24.6290271,91.6784993,74.00000000001228,KmPost / KmPost,,4673.184232743711
N2,3576,LRP192a,Link,Bridge start,24.6293604,91.6791382,280.0000000000011,Bridge,,
N2,3577,LRP192a,Bridge,Sherpur Bridge,24.6288681188679,91.6784364069182,282.35,Truss with RCC Slab,D,
N2,3578,LRP192b,Link,Bridge end,24.6305549,91.6815271,655.9999999999775,Bridge,,
N2,3579,LRP193,Link,Sylhet 39 km,24.6351386,91.6854163,902.9999999999916,KmPost,,
N2,3580,LRP193a,Bridge,SHALIPUR BRIDGE,24.6415227408637,91.6903787815061,160.7,Truss with RCC Slab,C,
N2,3581,LRP194,Link,Sylhet 38 km,24.6417497,91.6905552,64.99999999999773,KmPost,,
N2,3582,LRP194a,Link,Bridge start,24.6422219,91.6908886,163.0000000000109,Bridge,,
N2,3583,LRP194b,Bridge,Katen Bridge,24.648407840904,91.6977646660419,25.5,PC Girder Bridge,A,
N2,3584,LRP194b,Link,Bridge end,24.6432219,91.6919997,906.9999999999823,Bridge,,
N2,3585,LRP194c,Link,Bridge start,24.6489441,91.6983608,27.00000000001523,Bridge,,
N2,3586,LRP194d,Link,Bridge end,24.6491386,91.6984997,39.99999999999204,Bridge,,
N2,3587,LRP195,Link,Sylhet 37 km,24.6494441,91.6986941,962.9999999999939,KmPost,,
N2,3588,LRP196,Link,Sylhet 36 km,24.65525,91.7055833,320.0000000000216,KmPost,,
N2,3589,LRP196a,Bridge,BAGUMPUR,24.656635385,91.70714688125,2.0,Box Culvert,A,
N2,3590,LRP196a,Link,Box culvert,24.6571944,91.70777779999999,689.9999999999977,Culvert,,
N2,3591,LRP197,Link,Sylhet 35 km,24.6625,91.71122220000001,117.999999999995,KmPost,,
N2,3592,LRP197a,Link,Bridge start,24.6634444,91.71163890000001,64.99999999999773,Culvert,,
N2,3593,LRP197a,Bridge,Firozpur Bridge,24.662780118644,91.7113457974576,62.5,PC Girder Bridge,C,
N2,3594,LRP197b,Link,Bridge end,24.664,91.7119167,817.0000000000073,Bridge,,
N2,3595,LRP198,Link,Sylhet 34 km,24.6707771,91.71513890000001,56.99999999998795,KmPost,,
N2,3596,LRP198a,Bridge,Onish Mill Bridge,24.6706609685434,91.7150836848225,22.0,RCC Girder Bridge,A,
N2,3597,LRP198a,Link,Bridge start,24.6712216,91.7153611,14.00000000003843,Bridge,,
N2,3598,LRP198b,Link,Bridge end,24.6713604,91.7154167,909.9999999999966,Bridge,,
N2,3599,LRP198c,Link,Box culvert,24.677666,91.72105490000001,28.99999999996794,Culvert,,
N2,3600,LRP199,Link,Sylhet 33 km,24.6777771,91.721166,329.0000000000077,KmPost,,
N2,3601,LRP199a,Bridge,FASTAM BOX CUL,24.6772225292307,91.7206583672527,3.0,Box Culvert,A,
N2,3602,LRP199a,Link,Bridge start,24.6801104,91.7229993,23.99999999997249,Bridge,,
N2,3603,LRP199b,Link,Bridge end,24.6803049,91.72311040000001,299.000000000035,Bridge,,
N2,3604,LRP199b,Bridge,NARKILA BRIDGE,24.6795501243161,91.7225590851063,24.7,Steel Beam & RCC Slab,A,
N2,3605,LRP199c,Link,Box culvert,24.6828604,91.72377709999999,347.9999999999848,Culvert,,
N2,3606,LRP199d,Bridge,SASHARGAT BRIDGE,24.6822022946488,91.7236054080267,3.0,Box Culvert,A,
N2,3607,LRP200,Link,Sylhet 32 km,24.6861386,91.7243049,36.00000000002979,KmPost,,
N2,3608,LRP200a,Bridge,BROMMON GRAM,24.6859501977011,91.7242745666666,24.5,Steel Beam & RCC Slab,A,
N2,3609,LRP200a,Link,Bridge start,24.6864441,91.72436040000001,25.99999999998204,Bridge,,
N2,3610,LRP200b,Link,Bridge end,24.6866386,91.72438819999999,241.9999999999902,Bridge,,
N2,3611,LRP200c,Bridge,BRAMMOR GRANON,24.6882736330578,91.7246218198347,3.0,Box Culvert,A,
N2,3612,LRP200c,Link,Box culvert,24.6887774,91.7246938,605.0000000000182,Culvert,,
N2,3613,LRP200d,Link,Box culvert,24.6940552,91.7259438,90.99999999997976,Culvert,,
N2,3614,LRP201,Link,Km post missing,24.6948608,91.72622159999999,274.0000000000009,KmPost,,
N2,3615,LRP201a,Bridge,BRAMMOR GRAME BOX CULVERT,24.6935754,91.7258301636363,2.5,Box Culvert,A,
N2,3616,LRP201a,Link,Box culvert,24.6971663,91.72705490000001,730.9999999999945,Culvert,,
N2,3617,LRP201b,Bridge,BRAMMONGRAM BOX CULVERT,24.6967371740875,91.7268997967153,2.0,Box Culvert,A,
N2,3618,LRP201b,Link,Box culvert,24.7032222,91.7297493,20.00000000001023,Culvert,,
N2,3619,LRP202,Link,Sylhet 30 km,24.7033333,91.7298604,1000.0,KmPost,,
N2,3620,LRP202a,Bridge,GOYALA BAZAR,24.7027914109439,91.7295576326949,3.0,Box Culvert,A,
N2,3621,LRP203,Link,Km post missing,24.7093889,91.73738859999999,104.9999999999898,KmPost,,
N2,3622,LRP203a,Bridge,GOYNAGAT BOXCULVERT,24.7097024171428,91.738036475238,8.2,Box Culvert,A,
N2,3623,LRP203a,Link,Box culvert,24.7098056,91.7382497,890.0000000000148,Culvert,,
N2,3624,LRP204,Link,Sylhet 28 km,24.7148889,91.7448886,1004.999999999995,KmPost,,
N2,3625,LRP205,Link,Sylhet 27 km,24.72144762804879,91.75156163658535,224.9999999999943,KmPost,,
N2,3626,LRP205a,Bridge,TAJPUR BAZAR BOX,24.7227593736585,91.7528962439024,3.0,Box Culvert,A,
N2,3627,LRP205a,Link,Box Culvert,24.722916,91.7530556,525.0000000000057,Culvert,,
N2,3628,LRP205b,Link,Road to Balaganj (Z2022),24.7260827,91.7568889,250.0,"SideRoad,Right",,
N2,3629,LRP206,Link,Sylhet 26 km,24.7273327,91.75913890000001,281.0000000000059,KmPost,,
N2,3630,LRP206a,Link,Box culvert,24.7284993,91.7615,695.999999999998,Culvert,,
N2,3631,LRP206b,Link,Box culvert,24.7322493,91.76694379999999,22.99999999999613,Culvert,,
N2,3632,LRP206b,Bridge,CHANDPUR BOX CULVERT,24.7285208517241,91.7615312862068,7.2,Box Culvert,A,
N2,3633,LRP207,Link,Km post broken,24.7323882,91.7671104,432.9999999999927,KmPost,,
N2,3634,LRP207a,Link,Box culvert,24.7350274,91.77022159999999,576.9999999999982,Culvert,,
N2,3635,LRP207a,Bridge,SIMMANPUR BOX CULVERT,24.732333847826,91.7670452086956,2.0,Box Culvert,A,
N2,3636,LRP207b,Bridge,KASIKAPON BOX CULVERT,24.7351007684575,91.770308831889,6.25,Box Culvert,A,
N2,3637,LRP208,Link,Sylhet 24 km,24.7385552,91.774416,650.0000000000057,KmPost,,
N2,3638,LRP208a,Link,Box culvert,24.7436663,91.7768327,349.9999999999943,Culvert,,
N2,3639,LRP209,Link,Sylhet 23 km,24.7465552,91.77849930000001,261.0000000000241,KmPost,,
N2,3640,LRP209a,Bridge,MOHAMMAD PUR CULVERT,24.74391392,91.7769755514285,2.0,Box Culvert,A,
N2,3641,LRP209a,Link,Box culvert,24.7486386,91.7795271,448.0000000000075,Culvert,,
N2,3642,LRP209b,Link,Box culvert,24.7522778,91.78133270000001,295.9999999999638,Culvert,,
N2,3643,LRP210,Link,Sylhet 22 km,24.7548333,91.7823604,663.0000000000109,KmPost,,
N2,3644,LRP210a,Link,Box culvert,24.7605,91.7838886,336.9999999999891,Culvert,,
N2,3645,LRP210a,Bridge,DAYA MIR BOX CULVERT,24.7526231378378,91.7814715783783,1.5,Box Culvert,A,
N2,3646,LRP211,Link,Sylhet 21 km,24.7636111,91.7836663,288.0000000000109,KmPost,,
N2,3647,LRP211a,Bridge,DAYAMIR BOX CULVERT,24.7609523557863,91.783856277448,2.0,Box Culvert,A,
N2,3648,LRP211a,Link,Box culvert,24.76615941575221,91.78328384619469,276.9999999999868,Culvert,,
N2,3649,LRP211b,Link,Box culvert,24.7686104,91.782916,445.0000000000216,Culvert,,
N2,3650,LRP211b,Bridge,SONARGOUR BOX CULVERT,24.7666903148672,91.7832041683185,1.5,Box Culvert,A,
N2,3651,LRP211c,Bridge,SOWEAGOAN BOX CULVERT,24.7690868044943,91.7829226220224,7.1,Box Culvert,A,
N2,3652,LRP212,Link,Sylhet 20 km,24.7726104,91.7829716,642.9999999999723,KmPost,,
N2,3653,LRP212a,Link,Box culvert,24.7783327,91.783833,362.0000000000232,Culvert,,
N2,3654,LRP213,Link,Sylhet 19 km,24.7815271,91.7843052,377.9999999999859,KmPost,,
N2,3655,LRP213a,Bridge,FURRA BAZAR CULVERT,24.7788268613259,91.7839060475138,2.0,Box Culvert,A,
N2,3656,LRP213a,Link,Box culvert,24.7847219,91.7849719,569.9999999999932,Culvert,,
N2,3657,LRP213b,Bridge,KURRA BAZR BOX CULVERT,24.7850107866666,91.78514968,2.0,Box Culvert,A,
N2,3658,LRP213b,Link,Box culvert,24.7890552,91.7876386,62.00000000001182,Culvert,,
N2,3659,LRP214,Link,Sylhet 18 km,24.7895274,91.7880552,265.0000000000148,KmPost,,
N2,3660,LRP214a,Bridge,KURRZ BAZAR BOX CULVERT,24.789298916129,91.7878536193548,2.0,Box Culvert,A,
N2,3661,LRP214a,Link,Box culvert,24.7915274,91.7891108,514.9999999999864,Culvert,,
N2,3662,LRP214b,Link,Box culvert,24.7961386,91.78952740000001,104.9999999999898,Culvert,,
N2,3663,LRP214b,Bridge,AHAMAD NAGAR CULVERT,24.7917960135922,91.7891350679611,2.0,Box Culvert,A,
N2,3664,LRP215,Link,Sylhet 17 km,24.7970274,91.78963859999999,953.000000000003,KmPost,,
N2,3665,LRP215a,Link,Box culvert,24.8055,91.7906663,207.0000000000221,Culvert,,
N2,3666,LRP215a,Bridge,NAZIR BAZAR,24.7963586838095,91.7895549352381,12.4,Box Culvert,C,
N2,3667,LRP216,Link,Sylhet 16 km,24.8072222,91.7911663,54.00000000000205,KmPost,,
N2,3668,LRP216a,Bridge,KUTUB PUR BOX CULVERT,24.8056164772946,91.7907001164251,2.5,Box Culvert,A,
N2,3669,LRP216a,Link,Box culvert,24.8075833,91.79127740000001,359.9999999999852,Culvert,,
N2,3670,LRP216b,Bridge,ROSID PUR,24.8077053683333,91.7913065666666,2.5,Box Culvert,A,
N2,3671,LRP216b,Link,Road to Lamakazi (Z2016),24.8107222,91.79202740000001,200.0000000000171,"SideRoad,Left",,
N2,3672,LRP216c,Link,Box culvert,24.8118056,91.7924163,405.9999999999775,Culvert,,
N2,3673,LRP217,Link,Sylhet 15 km,24.8150278,91.7953052,1000.0,KmPost,,
N2,3674,LRP217a,Bridge,ROSID PUR BOX CULVERT,24.8118056,91.7924163,18.6,Box Culvert,A,
N2,3675,LRP218,Link,Sylhet 14 km,24.820666,91.8029444,1000.0,KmPost,,
N2,3676,LRP219,Link,Sylhet 13 km,24.8254438,91.8113333,217.9999999999893,KmPost,,
N2,3677,LRP219a,Bridge,LALA BAZAR START,24.8267532138107,91.8130337410486,2.5,Box Culvert,A,
N2,3678,LRP219a,Link,Box culvert,24.8267216,91.81299999999999,782.0000000000107,Culvert,,
N2,3679,LRP220,Link,Sylhet 12 km,24.831666,91.81827709999999,532.999999999987,KmPost,,
N2,3680,LRP220a,Link,Bridge start,24.8361941,91.8202771,33.00000000004388,Bridge,,
N2,3681,LRP220b,Bridge,LALA BAZAR,24.836285,91.820322590909,11.8,RCC Girder Bridge,B,
