road,lrp,model_type,name,lat,lon,length,type,condition
R220,LRP022b,Link,Box Culvert,24.220249300000003,91.22708270000001,465.9999999999975,Culvert,
R220,LRP023,Link,Fandaowk 2 km,24.2233604,91.2301382,388.0000000000017,KmPost,
R220,LRP023a,Link,Bridge start,24.2251382,91.2332771,39.99999999999915,Bridge,
R220,LRP023b,Link,Bridge end,24.2252216,91.23363859999999,172.0000000000006,Bridge,
R220,LRP023c,Link,Box Culvert,24.2257493,91.2356941,399.9999999999986,Culvert,
R220,LRP024,Link,Fandaowk 1 km,24.2278049,91.23816629999999,148.00000000000324,KmPost,
R220,LRP024a,Link,Box Culvert,24.22843364,91.23937549,106.99999999999577,Culvert,
R220,LRP025,Link,Fandaowk 0 km,24.2288882,91.24024969999999,155.00000000000114,KmPost,
R220,LRP025a,Link,Start of under construction Bridge approach road,24.2290827,91.2419163,464.9999999999999,Culvert,
R220,LRP025b,Link,Bridge start,24.2325549,91.2413608,217.99999999999997,Bridge,
R220,LRP025c,Link,Bridge end/ Start of Habiganj road Division / Bridge end/ Start of Habiganj road Division,24.234221899999998,91.2401386,161.99999999999903,Bridge / Bridge,
R220,LRP026,Link,Km post missing,24.2356108,91.24041629999999,429.9999999999997,KmPost,
R220,LRP026a,Link,Box Culvert,24.2389441,91.2393608,455.0000000000018,Culvert,
R220,LRP026b,Link,Box Culvert,24.2426941,91.24116629999999,114.99999999999844,Culvert,
R220,LRP027,Link,Km post missing,24.243721899999997,91.24163859999999,442.00000000000017,KmPost,
R220,LRP027a,Link,Box Culvert,24.2467774,91.24447190000001,557.9999999999998,Culvert,
R220,LRP028,Link,Km post missing,24.2521111,91.2457219,585.0000000000009,KmPost,
R220,LRP028a,Link,Box Culvert,24.256166699999998,91.2466108,414.99999999999915,Culvert,
R220,LRP029,Link,Km post missing,24.26,91.247333,175.0000000000007,KmPost,
R220,LRP029a,Link,Box Culvert,24.261527800000003,91.2477497,89.99999999999986,Culvert,
R220,LRP029b,Link,Box Culvert,24.2623056,91.24797190000001,273.00000000000324,Culvert,
R220,LRP029c,Link,Box Culvert,24.265,91.24813859999999,461.9999999999962,Culvert,
R220,LRP030,Link,Km post missing,24.2687771,91.2484719,375.0,KmPost,
R220,LRP030a,Link,Box Culvert,24.2720549,91.24863859999999,625.0,Culvert,
R220,LRP030a,Bridge,LAKHAL BOX CULVERT,24.280380572455,91.2490065488023,14.45,Box Culvert,C
R220,LRP031,Link,Km post missing,24.277832699999998,91.2486941,668.0000000000028,KmPost,
R220,LRP031a,Link,Box Culvert,24.2837219,91.2494163,331.99999999999716,Culvert,
R220,LRP031a,Bridge,BAMUI BARO BAZAR CULVERT,24.2834101298507,91.2544001059701,5.15,Slab Culvert,C
R220,LRP031b,Bridge,BAMI CUL,24.2840546360563,91.2588776830985,1.85,Slab Culvert,C
R220,LRP031c,Bridge,BAMURI SLAB CULVERT,24.2846079224489,91.2599773183673,5.2,Slab Culvert,C
R220,LRP031d,Bridge,MARAGAGE BOX CULVERT,24.2852788947368,91.2627719578947,6.3,Box Culvert,C
R220,LRP032,Link,Km post missing,24.2834997,91.25263890000001,335.00000000000085,KmPost,
R220,LRP032a,Link,Box Culvert,24.283333,91.2559167,355.00000000000045,Culvert,
R220,LRP032b,Link,Box Culvert,24.284138600000002,91.25922220000001,146.9999999999949,Culvert,
R220,LRP032b,Bridge,KALAUH CULVERT,24.2885065945454,91.2701344915151,3.1,Box Culvert,C
R220,LRP032c,Link,Box Culvert,24.284777399999996,91.26025,163.0000000000038,Culvert,
R220,LRP033,Link,Km post missing,24.285138600000003,91.262,94.99999999999886,KmPost,
R220,LRP033a,Bridge,BADIKARA,24.2923720535211,91.2762993543662,6.1,Box Culvert,C
R220,LRP033a,Link,Box Culvert,24.2853052,91.2629167,245.00000000000455,Culvert,
R220,LRP033b,Link,Box Culvert,24.286194100000003,91.2651667,659.9999999999966,Culvert,
R220,LRP034,Link,Km post missing,24.2889997,91.27119379999999,265.00000000000057,KmPost,
R220,LRP034a,Link,Box Culvert,24.290027399999996,91.2735271,380.00000000000256,Culvert,
R220,LRP034a,Bridge,BORICARA BOX CULVERT,24.297615933,91.2802601046999,1.5,Box Culvert,A
R220,LRP034b,Link,Box Culvert,24.292221899999998,91.2761938,354.9999999999969,Culvert,
R220,LRP035,Link,Km post missing,24.2950274,91.278166,1000.0,KmPost,
R220,LRP035a,Bridge,KHLIADHARA PC GIDER BRIDGE,24.3061156540983,91.2917419360655,63.3,PC Girder Bridge,C
R220,LRP036,Link,Km post missing,24.3024444,91.2841663,814.9999999999977,KmPost,
R220,LRP036a,Link,Bridge start,24.305999999999997,91.2911108,63.00000000000239,Bridge,
R220,LRP036b,Link,Bridge end,24.3061111,91.2917219,121.99999999999989,Bridge,
R220,LRP036b,Bridge,PORCHIM BULLA SUBMARGE,24.3086798421052,91.2997321868421,1.0,Box Culvert,A
R220,LRP036d,Bridge,BULLAR BAZAR RCC GIDER BRIDGE,24.3104564743471,91.3025666379416,10.15,RCC Girder Bridge,C
R220,LRP037,Link,Km post missing,24.306388899999998,91.2929441,658.0000000000013,KmPost,
R220,LRP037a,Link,Box Culvert,24.308166699999997,91.2991663,341.99999999999875,Culvert,
R220,LRP038,Link,Km post missing,24.3103333,91.3015556,39.99999999999915,KmPost,
R220,LRP038a,Link,Bridge start,24.310527800000003,91.30188890000001,17.000000000003013,Bridge,
R220,LRP038a,Bridge,BULLA BAZAR BOX CULVERT,24.3118732876712,91.3088923109589,9.5,Box Culvert,A
R220,LRP038b,Bridge,MONTALI BOX CULVERT,24.3132268671875,91.3157545274305,10.4,Box Culvert,B
R220,LRP038b,Link,Bridge end,24.3103056,91.3019167,651.0000000000034,Bridge,
R220,LRP038c,Link,Box Culvert,24.31175,91.3081389,291.9999999999945,Culvert,
R220,LRP039,Link,Km post missing,24.31225,91.3111944,423.9999999999995,KmPost,
R220,LRP039a,Link,Box Culvert,24.3128889,91.3151667,576.0000000000005,Culvert,
R220,LRP039a,Bridge,RAISHAL KARAL BAILEY WITH STEEL DECK,24.3189410658536,91.3234925804878,9.0,Baily with Steel Deck,B
R220,LRP040,Link,Km post missing,24.3155556,91.31980490000001,508.0000000000027,KmPost,
R220,LRP040a,Link,Box Culvert,24.318666,91.3231938,491.9999999999973,Culvert,
R220,LRP041,Link,Km post missing,24.3218882,91.3266938,734.9999999999994,KmPost,
R220,LRP041a,Bridge,KARAB BOX CULVERT,24.3265003981132,91.3321273132075,4.6,Box Culvert,C
R220,LRP041a,Link,Box Culvert,24.3264438,91.3317216,265.00000000000057,Culvert,
R220,LRP041c,Bridge,MODORPUTA BOX CULVERT,24.3268099706649,91.336349697262,10.3,Box Culvert,B
R220,LRP042,Link,Km post missing,24.3267771,91.3341108,185.00000000000227,KmPost,
R220,LRP042a,Bridge,SOTUN BAILEY WITH STEEL DECK,24.3269183166666,91.3437577875,81.65,Baily with Steel Deck,A
R220,LRP042a,Link,Box Culvert,24.3268049,91.336083,766.9999999999959,Culvert,
R220,LRP042b,Link,Baily Bridge start,24.3269438,91.3433886,48.00000000000182,Bridge,
R220,LRP043,Link,Km post missing,24.32690673,91.34392559999999,23.999999999993804,KmPost,
R220,LRP043a,Link,Baily Bridge end,24.3268882,91.3441941,976.0000000000061,Bridge,
R220,LRP044,Link,Km post missing,24.331416,91.35238890000001,869.9999999999975,KmPost,
R220,LRP044a,Link,Box Culvert,24.3364997,91.35858329999999,130.00000000000256,Culvert,
R220,LRP044a,Bridge,DOLO BOX CULVERT,24.3367838730769,91.3587777653846,4.6,Box Culvert,A
R220,LRP044b,Bridge,IOKRA BOX CULVERT,24.3431987434,91.3625081165,1.6,Box Culvert,B
R220,LRP045,Link,Km post missing,24.3375552,91.3593056,1000.0,KmPost,
R220,LRP046,Link,Km post missing,24.345582999999998,91.3638611,1000.0,KmPost,
R220,LRP046a,Bridge,Lokra Bridge,24.3522243589743,91.3701988,42.85,Truss with Steel Deck,B
R220,LRP047,Link,Km post missing,24.3519722,91.36997159999999,5.000000000002558,KmPost,
R220,LRP047a,Bridge,RICHI OGRIKONA BOX CULVERT,24.3564103850515,91.3765975932989,6.0,Box Culvert,C
R220,LRP047a,Link,Baily Bridge start,24.351999999999997,91.3699993,38.99999999999437,Bridge,
R220,LRP047b,Link,Baily Bridge end,24.35225,91.3702216,762.0000000000075,Bridge,
R220,LRP047c,Link,Box Culvert,24.3561667,91.3763327,193.9999999999955,Culvert,
R220,LRP048,Link,Km post missing,24.3574444,91.37772159999999,1000.0,KmPost,
R220,LRP048a,Bridge,LANGRA BAILEY WITH STEEL DECK,24.363808195238,91.3880592190476,43.4,Baily with Steel Deck,C
R220,LRP049,Link,Km post missing,24.3626944,91.3853886,281.9999999999965,KmPost,
R220,LRP049a,Link,Baily Bridge start,24.363638899999998,91.3878052,42.00000000000159,Bridge,
R220,LRP049b,Link,Baily Bridge end,24.3638611,91.38813859999999,676.0000000000019,Bridge,
R220,LRP050,Link,Km post missing,24.365083300000002,91.3946941,994.9999999999975,KmPost,
R220,LRP050a,Bridge,WAKHIRPUL BAILEY WITH STEEL DECK,24.3669389734607,91.4048497171974,24.01,Baily with Steel Deck,C
R220,LRP050a,Link,Box Culvert,24.366804899999998,91.40438890000001,5.000000000002558,Culvert,
R220,LRP051,Link,Km post missing,24.3668327,91.4046111,942.0000000000002,KmPost,
R220,LRP051a,Link,"R221, Bir Muktijoddah commandant Manik Chowdhury road",24.3697771,91.41122220000001,57.99999999999983,CrossRoad,
R220,LRP051b,Bridge,HABIGANJ BOX CULVERT,24.3711666666666,91.4126111111111,1.5,Box Culvert,B
R220,LRP052,Link,Km post missing,24.3716938,91.4135556,481.9999999999993,KmPost,
R220,LRP052a,Bridge,RAIL CROSSING BOX CULVERT,24.3723611111111,91.4135833333333,2.0,Box Culvert,A
R220,LRPE,SourceSink,"Road end with R240 at muktijoddha chotor infront of zila porisad, Habiganj",24.373166,91.4161389,0.0,Others,
R240,LRPS,SourceSink,Road start from at Shaistaganj Intersection of N2 (Dhaka- Syhlet Road) + R240,24.2676104,91.4768882,400.0,Others,
R240,LRPSa,Link,R 222,24.272777100000003,91.46772159999999,434.99999999999994,"SideRoad,Right",
R240,LRPSb,Link,Z 2009,24.2735549,91.47233270000001,165.00000000000003,"SideRoad,Right",
R240,LRP001,Link,Km post Missing,24.2736104,91.47077709999999,1000.0,KmPost,
R240,LRP002,Link,Km post Missing,24.2756938,91.4610833,609.9999999999999,KmPost,
R240,LRP002a,Link,Rail Road Crossing,24.2768882,91.45525,200.00000000000017,RailRoadCrossing,
R240,LRP002b,Link,Box Culvert,24.2769993,91.4533056,154.9999999999998,Culvert,
R240,LRP002c,Link,Rail Road Crossing,24.277860399999998,91.45275,35.00000000000014,RailRoadCrossing,
R240,LRP003,Link,Km post Missing,24.27831416,91.45268521,9.999999999999787,KmPost,
R240,LRP003a,Bridge,SAYASTAGONG BAZAR BRIDGE,24.2784178711111,91.4526704022222,1.5,Box Culvert,A
R240,LRP003a,Link,Box Culvert,24.278443799999998,91.4526667,200.00000000000017,Culvert,
R240,LRP003b,Link,Box culvert,24.279916,91.4519722,790.0,Culvert,
R240,LRP003c,Bridge,NICH GAON CULVERT,24.279879195,91.4519895625,3.0,Box Culvert,B
R240,LRP004,Link,Km post Missing,24.2867219,91.4545833,54.999999999999716,KmPost,
R240,LRP004a,Link,Box Culvert,24.2871663,91.45477779999999,865.0000000000002,Culvert,
R240,LRP004b,Bridge,KALIMKAGAR CULVERT,24.2946454156069,91.4557331410404,3.5,Box Culvert,A
R240,LRP004b,Link,Box Culvert,24.294777399999997,91.45575,68.00000000000051,Culvert,
R240,LRP004c,Link,Z2009 to Kalimnagar,24.2954163,91.45572220000001,11.999999999999567,"Turnoff,Right",
R240,LRP005,Link,Km post Missing,24.295582999999997,91.45563890000001,1000.0,KmPost,
R240,LRP006,Link,Km post Missing,24.3031944,91.45013890000001,1000.0,KmPost,
R240,LRP007,Link,Km post Missing,24.3113611,91.445583,33.99999999999981,KmPost,
R240,LRP007a,Link,Box culvert,24.3116111,91.4454719,931.0,Culvert,
R240,LRP007a,Bridge,RATANPUR CULVERT,24.3118376863587,91.4453294598281,6.0,Box Culvert,A
R240,LRP007b,Link,Box Culvert,24.318416,91.4411941,35.00000000000014,Culvert,
R240,LRP007b,Bridge,PAIKPARA CULVERT,24.3181163212674,91.4413824886144,6.0,Slab Culvert,A
R240,LRP008,Link,Km post Missing,24.319221600000002,91.44066629999999,609.9999999999994,KmPost,
R240,LRP008a,Link,Box Culvert,24.3238882,91.4376386,390.00000000000057,Culvert,
R240,LRP008a,Bridge,DHULIKHAL BOX CULVERT,24.3240463230769,91.4375403076923,10.85,Box Culvert,B
R240,LRP009,Link,Km post Missing,24.3269716,91.4357219,1000.0,KmPost,
R240,LRP010,Link,Km post Missing,24.3357497,91.4339997,1000.0,KmPost,
R240,LRP011,Link,Km post Missing,24.3436941,91.4291104,312.99999999999886,KmPost,
R240,LRP011a,Link,Box Culvert,24.34609897,91.42751666,298.00000000000006,Culvert,
R240,LRP011a,Bridge,WEST VADAI,24.3463064240589,91.427379182324,24.0,Box Culvert,C
R240,LRP011b,Link,Box Culvert,24.348388600000003,91.4259993,389.00000000000114,Culvert,
R240,LRP011c,Bridge,NADAI BOX CULVERT,24.3486784740359,91.4258367092545,8.3,Box Culvert,A
R240,LRP012,Link,Km post Missing,24.351805600000002,91.4240827,189.9999999999995,KmPost,
R240,LRP012a,Bridge,PUDDAR BARI CULVERT,24.3539474888888,91.4233295666666,3.3,Box Culvert,C
R240,LRP012a,Link,Box Culvert,24.353444399999997,91.4235271,540.0000000000009,Culvert,
R240,LRP012b,Link,Box Culvert,24.3579722,91.4217493,269.99999999999955,Culvert,
R240,LRP012b,Bridge,TEGBARIA BOULA BOX CUVERT,24.3584300148148,91.4216464296296,9.3,Box Culvert,B
R240,LRP013,Link,Km post Missing,24.3604444,91.4211938,250.0,KmPost,
R240,LRP013a,Link,Box Culvert,24.362527800000002,91.4204438,750.0,Culvert,
R240,LRP013a,Bridge,TEKURIA BOX CUVERT,24.3630752986666,91.4202399472,4.0,Box Culvert,B
R240,LRP014,Link,Km post Missing,24.3689438,91.41805490000002,419.99999999999994,KmPost,
R240,LRP014a,Link,R220 to Lakhai,24.3728882,91.4161944,580.0000000000001,"Turnoff,Left",
R240,LRP015,Link,Km post Missing,24.377416,91.4151667,1000.0,KmPost,
R240,LRP016,Link,Km post Missing,24.385333,91.4134444,707.9999999999984,KmPost,
R240,LRP016a,Link,Bridge Start,24.391277399999996,91.4126389,87.0000000000033,Bridge,
R240,LRP016a,Bridge,Kuy Bridge,24.3911682514124,91.4126536902542,88.5,Baily with Steel Deck,B
R240,LRP016b,Link,Bridge End,24.392083,91.4125,4.999999999999005,Bridge,
R240,LRP016c,Link,Z2403 to Baniyachang,24.3921941,91.4125,199.9999999999993,"SideRoad,Left",
R240,LRP017,Link,Km post Missing,24.3925274,91.4144722,484.99999999999943,KmPost,
R240,LRP017a,Bridge,OMED NAGAR CULVERT,24.3957714082474,91.4169183195876,3.05,Box Culvert,B
R240,LRP017a,Link,Box Culvert,24.395805199999998,91.4169438,515.0000000000006,Culvert,
R240,LRP018,Link,Km post Missing,24.4003889,91.4185827,234.99999999999943,KmPost,
R240,LRP018a,Link,Box Culvert,24.402333300000002,91.4193604,765.0000000000006,Culvert,
R240,LRP018a,Bridge,ALOMPUR CULVER,24.4023576287581,91.4194017947712,6.0,Box Culvert,C
R240,LRP018b,Bridge,ALOM PUR SUBMARCH CULVERT,24.4031848065359,91.4208092169934,1.47,Box Culvert,A
R240,LRP019,Link,Km post Missing,24.406055600000002,91.42569379999999,100.00000000000142,KmPost,
R240,LRP019a,Link,Box Culvert,24.4063889,91.4265271,151.99999999999747,Culvert,
R240,LRP019a,Bridge,BAGCHUR BOX CULVERT,24.40635557,91.42644377,3.1,Box Culvert,C
R240,LRP019b,Link,Box Culvert,24.4069722,91.427916,383.0000000000027,Culvert,
R240,LRP019b,Bridge,BUGGURA BOX CULVERT,24.4068992875,91.4277423875,18.9,Box Culvert,C
R240,LRP019c,Link,Box Culvert,24.409055600000002,91.4303882,364.9999999999984,Culvert,
R240,LRP019d,Bridge,JITKA BOX CULVERT,24.4089576856396,91.4302720130548,4.5,Box Culvert,B
R240,LRP020,Link,Km post Missing,24.41225,91.43030490000001,164.00000000000148,KmPost,
R240,LRP020a,Link,Box culvert,24.413694399999997,91.43030490000001,395.99999999999727,Culvert,
R240,LRP020a,Bridge,BANIAR CHANG BOX CULVERT,24.4134830243902,91.4303049,6.1,Box Culvert,C
R240,LRP020b,Bridge,Balikhal Bridge,24.4170697595959,91.4303312959595,110.4,Truss with Steel Deck,B
R240,LRP020b,Link,Bridge Start,24.4172493,91.43033270000001,114.00000000000077,Bridge,
R240,LRP020c,Link,Bridge End,24.4180549,91.4309993,326.0000000000005,Bridge,
R240,LRP021,Link,Km post Missing,24.42013836,91.4330557,339.00000000000216,KmPost,
R240,LRP021a,Bridge,PUKRU BOX CULVERT,24.4221834714285,91.4350742485714,9.36,Box Culvert,B
R240,LRP021a,Link,Box Culvert,24.4223049,91.4351941,470.99999999999653,Culvert,
R240,LRP021b,Bridge,PURBO PUKRA CULVERT,24.4249206112526,91.4384967445859,6.05,Box Culvert,B
R240,LRP021b,Link,Box culvert,24.4250549,91.4386663,190.00000000000128,Culvert,
R240,LRP022,Link,Km post Missing,24.426138199999997,91.4402219,484.00000000000176,KmPost,
R240,LRP022a,Bridge,PURBO PUKRA BOX CULVERT,24.4294560698347,91.4428923545454,6.05,Box Culvert,B
R240,LRP022a,Link,Box Culvert,24.4295549,91.4429719,515.9999999999982,Culvert,
R240,LRP023,Link,Km post Missing,24.4333608,91.446083,368.0000000000021,KmPost,
R240,LRP023a,Bridge,DALUTPUR BOX CULVERT,24.4358267788043,91.4483050929347,3.05,Box Culvert,C
R240,LRP023a,Link,Box Culvert,24.435888600000002,91.4483608,457.9999999999984,Culvert,
R240,LRP023b,Link,Bridge Start,24.439138600000003,91.4510556,15.999999999998238,Bridge,
R240,LRP023c,Link,Bridge End,24.439277399999998,91.4511389,158.00000000000125,Bridge,
R240,LRP024,Link,Km post Missing,24.4406108,91.4518056,448.0000000000004,KmPost,
R240,LRP024a,Bridge,SIKANDAR PUR R C C GIRDER BRIDGE,24.4390534471615,91.4509849938864,18.3,RCC Girder Bridge,C
R240,LRP024a,Link,Box Culvert,24.4441941,91.4537778,551.9999999999995,Culvert,
R240,LRP024c,Bridge,SEKANDARPUR KECHPARA,24.4441301125,91.4537425821428,6.2,Box Culvert,B
R240,LRP025,Link,Km post Missing,24.4478052,91.45736109999999,585.0000000000009,KmPost,
R240,LRP025a,Bridge,SADAPOUR BOX CULVERT,24.4527856358974,91.4583083717948,12.24,Box Culvert,B
R240,LRP025a,Link,Box Culvert,24.4529167,91.45833329999999,414.99999999999915,Culvert,
R240,LRP026,Link,Km post Missing,24.4566944,91.46038890000001,440.00000000000125,KmPost,
R240,LRP026a,Bridge,UJIR PUR BOX CULVERT,24.4604507238636,91.4597180761363,6.0,Box Culvert,B
R240,LRP026a,Link,Box Culvert,24.4605833,91.4596944,353.9999999999992,Culvert,
R240,LRP026b,Bridge,ALIGANJ BOX CULVERT,24.4635979268361,91.4601440189265,1.5,Box Culvert,A
R240,LRP026b,Link,Box Culvert,24.46375,91.4601667,205.99999999999952,Culvert,
R240,LRP027,Link,Km post Missing,24.4654167,91.4610556,74.99999999999929,KmPost,
R240,LRP027a,Link,Bridge Start,24.4657222,91.46172220000001,33.00000000000125,Bridge,
R240,LRP027a,Bridge,Ujirpur Bridge,24.4656733199999,91.461615544,30.5,PC Girder Bridge,A
R240,LRP027b,Link,Bridge End,24.4658056,91.46202779999999,240.000000000002,Bridge,
R240,LRP027c,Link,Box Culvert,24.4664722,91.46427779999999,651.9999999999975,Culvert,
R240,LRP027c,Bridge,HARIPUR PUR BOX CULVERT,24.46644998,91.4642028,1.5,Box Culvert,A
R240,LRP028,Link,Km post Missing,24.4704993,91.46894379999999,699.9999999999993,KmPost,
R240,LRP028a,Link,Box Culvert,24.4765549,91.46961040000001,175.0000000000007,Culvert,
R240,LRP028a,Bridge,SUGANDA BOX CULVERT,24.4733973371428,91.4692628157142,1.5,Box Culvert,A
R240,LRP028b,Bridge,MONDOL BOX CULVERT,24.4765375982857,91.4696084954285,3.0,Box Culvert,B
R240,LRP028b,Link,Box Culvert,24.4779438,91.4702493,125.0,Culvert,
R240,LRP029,Link,Km post Missing,24.4793604,91.47027709999999,175.0000000000007,KmPost,
R240,LRP029a,Link,Bridge Start,24.478416,91.4703882,24.99999999999858,Bridge,
R240,LRP029a,Bridge,SHANDAL BOX CULVERT,24.4778564977142,91.4702091405714,1.5,Box Culvert,A
R240,LRP029b,Bridge,SANDAL BRIDGE,24.4815913375,91.470541021875,20.7,PC Girder Bridge,C
R240,LRP029b,Link,Bridge End,24.481388199999998,91.4704438,800.0000000000007,Bridge,
R240,LRP030,Link,Km post Missing,24.4878886,91.47355490000001,39.99999999999915,KmPost,
R240,LRP030a,Link,Bridge Start,24.4881663,91.47372159999999,25.9999999999998,Bridge,
R240,LRP030a,Bridge,Emambari Bridge,24.4885349680147,91.4738763058823,24.0,RCC Girder Bridge,A
R240,LRP030b,Link,Bridge End,24.4884163,91.4738327,544.0000000000005,Bridge,
R240,LRP030c,Bridge,PURANGAON CULVERT,24.4932346692307,91.4757343692307,1.5,Box Culvert,A
R240,LRP030c,Link,Box Culvert,24.4930274,91.4755271,390.00000000000057,Culvert,
R240,LRP031,Link,Km post Missing,24.4957219,91.47822159999998,60.99999999999994,KmPost,
R240,LRP031a,Link,Box Culvert,24.4960274,91.4785549,568.9999999999991,Culvert,
R240,LRP031a,Bridge,FORAN GAON,24.4962816653778,91.4786547810193,3.0,Box Culvert,C
R240,LRP031b,Link,Box Culvert,24.5006944,91.4803882,370.000000000001,Culvert,
R240,LRP031b,Bridge,SHIB GANJ,24.5009046162162,91.4805008148648,12.8,Box Culvert,A
R240,LRP032,Link,Km post Missing,24.5038056,91.48205490000001,1000.0,KmPost,
R240,LRP033,Link,Km post Missing,24.511,91.48788859999999,240.000000000002,KmPost,
R240,LRP033a,Bridge,Chandpur Bridge,24.5128543629427,91.490316985831,25.0,RCC Girder Bridge,B
R240,LRP033a,Link,Bridge Start,24.512583300000003,91.4894441,25.99999999999625,Bridge,
R240,LRP033b,Link,Bridge End,24.51275,91.49024969999999,734.0000000000018,Bridge,
R240,LRP034,Link,Km post Missing,24.5182216,91.49377740000001,573.0000000000005,KmPost,
R240,LRP034a,Bridge,MANDAR KANDI,24.5236846590163,91.4951545196721,6.0,Box Culvert,C
R240,LRP034a,Link,Box Culvert,24.523138199999998,91.4949997,426.9999999999996,Culvert,
R240,LRP035,Link,Km post Missing,24.5264716,91.4959441,149.99999999999858,KmPost,
R240,LRP035a,Link,Box Culvert,24.527388199999997,91.4981108,500.0,Culvert,
R240,LRP035a,Bridge,MANDARKANDI (2),24.527761532,91.498537508,6.3,Box Culvert,C
R240,LRP035b,Link,Box Culvert,24.530499300000002,91.5016667,350.0000000000014,Culvert,
R240,LRP035b,Bridge,RASUL GONG CULVERT,24.53088978,91.5021143171428,3.0,Box Culvert,C
R240,LRP036,Link,Km post Missing,24.5327771,91.5042778,250.0,KmPost,
R240,LRP036a,Link,Box Culvert,24.534638600000005,91.50563890000001,750.0,Culvert,
R240,LRP036a,Bridge,MURADPUR CULVERT,24.535190372,91.506086672,3.0,Box Culvert,B
R240,LRP037,Link,Km post Missing,24.539944100000003,91.5099444,646.0000000000008,KmPost,
R240,LRP037a,Bridge,PURBOTIMIRPUR CULVERT,24.5446477966101,91.5141205333333,4.6,Box Culvert,B
R240,LRP037a,Link,Box Culvert,24.5440552,91.514,353.9999999999992,Culvert,
R240,LRP038,Link,Km post Missing,24.547333,91.5146667,1000.0,KmPost,
R240,LRP039,Link,Km post Missing,24.539583,91.5149444,235.9999999999971,KmPost,
R240,LRP039a,Link,Bridge Start,24.5583333,91.51483329999999,24.99999999999858,Bridge,
R240,LRP039b,Bridge,Akrampur Bridge,24.5590321723747,91.5149643575121,23.0,PC Girder Bridge,C
R240,LRP039b,Link,Bridge End,24.5585,91.5149167,619.0000000000068,Bridge,
R240,LRP039c,Link,Box Culvert,24.5640833,91.5154167,119.99999999999744,Culvert,
R240,LRP039d,Bridge,NOBIGONG BAZAR CULVERT,24.5646562375,91.515677075,6.4,Box Culvert,B
R240,LRP040,Link,Km post Missing,24.565,91.5158333,286.00000000000136,KmPost,
R240,LRP040a,Link,Z2405 to Baniyachang,24.5666389,91.5185271,323.99999999999807,"SideRoad,Left",
R240,LRP040b,Bridge,NOBIGONG AKTER BAZAR CULVERT,24.5670090585507,91.5212070773913,3.0,Box Culvert,A
R240,LRP040b,Link,Box Culvert,24.566888199999998,91.5204438,344.99999999999886,Culvert,
R240,LRP040c,Link,Box Culvert,24.567416,91.52377709999999,45.000000000001705,Culvert,
R240,LRP041,Link,Km post Missing,24.5674716,91.52430490000002,508.99999999999324,KmPost,
R240,LRP041a,Bridge,SALAMATPUR CULVERT,24.5675204927308,91.5245692497053,3.0,Box Culvert,A
R240,LRP041a,Link,Box Culvert,24.5683604,91.52911040000001,491.00000000000676,Culvert,
R240,LRP041b,Bridge,SALAMATPUR CULVERT,24.5687313621181,91.5298032026476,6.0,Box Culvert,A
R240,LRP042,Link,Km post Missing,24.570666,91.5334163,53.99999999999494,KmPost,
R240,LRP042a,Bridge,SALAMATPUR CULVERT,24.571160175,91.5346107875,12.3,Box Culvert,B
R240,LRP042a,Link,Box Culvert,24.5708604,91.533833,288.0000000000038,Culvert,
R240,LRP042b,Link,Box Culvert,24.5718882,91.5364997,658.0000000000013,Culvert,
R240,LRP042c,Bridge,SALAMAT PUR,24.5722948179331,91.5368627428571,3.0,Box Culvert,C
R240,LRP043,Link,Km post Missing,24.5749993,91.5392774,133.99999999999324,KmPost,
R240,LRP043a,Link,Box Culvert,24.5753327,91.54327740000001,406.0000000000059,Culvert,
R240,LRP043a,Bridge,BORO BANGA CULVERT,24.5755042802955,91.543994982266,9.3,Box Culvert,A
R240,LRP043b,Link,Box Culvert,24.5762493,91.5471108,420.0000000000017,Culvert,
R240,LRP043b,Bridge,BADSHARA BOX CULVERT,24.5764292047619,91.5478674666666,3.0,Box Culvert,C
R240,LRP043c,Link,Box Culvert,24.5771938,91.5510833,39.99999999999915,Culvert,
R240,LRP044,Link,Km post Missing,24.5773604,91.55163890000001,1000.0,KmPost,
R240,LRP044a,Bridge,ANATABUS BOX CULVERT,24.5773954,91.5519165676,12.4,Box Culvert,A
R240,LRP044c,Bridge,ENATABATH BOX CULVERT,24.57825165,91.5587095071,1.5,Box Culvert,A
R240,LRP045,Link,Km post Missing,24.5786104,91.56155559999999,78.00000000000296,KmPost,
R240,LRP045a,Bridge,BANGLABAZAR BOX CULVERT,24.5791363162689,91.5631318906724,18.9,Box Culvert,D
R240,LRP045a,Link,Box Culvert,24.5786938,91.56225,921.999999999997,Culvert,
R240,LRP046,Link,Km post Missing,24.582693799999998,91.5702216,70.00000000000028,KmPost,
R240,LRP046a,Bridge,LATIFBAGOR BOX CULVERT,24.5830517268833,91.5707622861152,3.1,Box Culvert,B
R240,LRP046a,Link,Box Culvert,24.582749300000003,91.5702771,676.9999999999995,Culvert,
R240,LRP046b,Link,Box Culvert,24.5864719,91.5762493,253.0000000000001,Culvert,
R240,LRP047,Link,Km post Missing,24.587888600000003,91.5784993,435.0000000000023,KmPost,
R240,LRP047a,Bridge,KHURSIB BOX CULVERT,24.5870430596837,91.5771564146245,3.1,Box Culvert,C
R240,LRP047a,Link,Box Culvert,24.590083,91.5820827,254.99999999999545,Culvert,
