road,id,model_type,name,lat,lon,length,condition
N1,1057,link,Road to Tonkabati (Z1013),22.044971899999997,92.1078333,95.00000000002728,
N1,1058,bridge,Aadunagor bridge,21.9870408741379,92.0839943655172,24.2,A
N1,1059,link,Box culvert,22.0443052,92.1073056,136.0000000000241,
N1,1060,link,Km post missing,22.043444100000002,92.1063056,694.9999999999932,
N1,1061,bridge,Hatirpul Bridge,21.9819040437735,92.080773326415,22.4,B
N1,1062,link,Box culvert,22.0379163,92.104,96.99999999997999,
N1,1063,bridge,HATIAR PULL PC GIDER BRIDGE,21.9819040437735,92.080773326415,22.5,A
N1,1064,bridge,HATIAR PULL BOX CULVERT,21.9804623633858,92.0788716271653,18.7,A
N1,1065,bridge,SHIX DAR PARA BOX CULVERT,21.979298574269,92.0758492263157,3.5,A
N1,1066,link,"Cox.s Bazar 96 km,Lohaona 3 km",22.037083,92.1039722,567.0000000000073,
N1,1067,bridge,MUSKAMPANI PARA BOX CULVERT,21.9738684029498,92.0683204789577,2.5,A
N1,1068,link,Box culvert,22.0320827,92.10416670000001,377.9999999999859,
N1,1069,link,Bridge start,22.028916,92.10355559999999,55.00000000000682,
N1,1070,link,Km post missing,22.028443799999998,92.10327779999999,19.000000000005457,
N1,1071,link,Bridge end,22.0283327,92.1031944,899.0000000000009,
N1,1072,bridge,AODU NAGOR (2) BOX CULVERT,21.9689581196808,92.0641501117021,1.5,A
N1,1073,link,"Cox,s Bazar 94 km,Lohaona 1 km",22.020666000000002,92.1015556,13.999999999953161,
N1,1074,bridge,Rataykul Bridge,21.9622138572549,92.0633168764705,22.4,A
N1,1075,bridge,RATAR KUL- SONTI BRIDGE,21.9622138572549,92.0633168764705,22.4,A
N1,1076,link,Box culvert,22.0205549,92.1015,923.0000000000587,
N1,1077,bridge,BONPUKR PARA BOX CULVERT,21.9592401112903,92.0652791298387,8.2,A
N1,1078,link,"Cox,s Bazar 93 km,Lohagora 6 km",22.0153056,92.094833,930.0000000000068,
N1,1079,link,Box culvert,22.007722199999996,92.0927497,48.99999999997817,
N1,1080,bridge,BON PUKUL PARA BOX CULVERT,21.9580321636363,92.0663932818182,3.0,A
N1,1081,bridge,SANTI RCC GIDER BRIDGE,21.9520795406909,92.0678138084453,22.4,A
N1,1082,bridge,Santi Bridge,21.9520795406909,92.0678138084453,22.3,B
N1,1083,link,"Cox,s Bazar 92 km,Lohagra 0 km",22.0074167,92.09249969999999,464.999999999975,
N1,1084,bridge,SANTI BOX CULVERT,21.9453993720173,92.0669286609544,1.4,A
N1,1085,link,Box culvert,22.003916699999998,92.0904163,540.0000000000205,
N1,1086,link,Box culvert,21.9999441,92.08802740000002,16.000000000019554,
N1,1087,link,"Cox,s Bazar 87 km",21.999833,92.0879997,546.9999999999686,
N1,1088,link,Box culvert,21.9951108,92.0873608,16.999999999995907,
N1,1089,bridge,BRICK FIELD BOX CULVERT,21.9360290154471,92.0625427235772,4.5,A
N1,1090,bridge,BACK FILD BOX CULVERT,21.9339454415019,92.0616661541501,9.3,A
N1,1091,link,Box culvert,21.9950552,92.0872774,434.0000000000259,
N1,1092,link,Bridge start,21.991388600000004,92.086083,60.000000000002274,
N1,1093,link,Bridge end,21.9908886,92.0859163,18.999999999948614,
N1,1094,link,"Cox,s Bazar 86 km,Chokaria 28 km",21.990721899999997,92.0858608,160.000000000025,
N1,1095,bridge,AZIZNAGOR FOREST BOX CULVERT,21.9323086726114,92.0608009579617,4.5,A
N1,1096,link,Box culvert,21.9893886,92.08533299999999,406.0000000000059,
N1,1097,bridge,AZIZ NOGOR FOREST BOX CULVERT,21.93038125,92.0596840375,4.7,A
N1,1098,link,Bridge start,21.986221899999997,92.08352740000001,24.00000000000091,
N1,1099,link,Bridge end,21.9860552,92.0834441,389.00000000001,
N1,1100,link,"Cox,s Bazar 87 km,Chokaria 27 km",21.982971600000003,92.0817771,264.99999999998636,
N1,1101,bridge,AZIZNAGOR BOX CULVERT,21.9179119605128,92.0597362988034,2.0,A
N1,1102,link,Bridge start,21.9811104,92.0800271,25.000000000034106,
N1,1103,link,Bridge end,21.9810549,92.0799438,254.0000000000191,
N1,1104,bridge,AZIZ NOGAR BOX CULVERT,21.9167591663366,92.0599899313531,3.0,A
N1,1105,link,Box culvert,21.979888199999998,92.0778327,341.9999999999277,
N1,1106,link,Box culvert,21.9789716,92.07474930000001,133.0000000000382,
N1,1107,link,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,1016.9999999999959,
N1,1108,bridge,AZIZ NAGOR 1,21.9140727206278,92.0605472089686,4.0,A
N1,1109,bridge,AZIZ NAGOR 2,21.909622912133,92.0605661266144,9.2,A
N1,1110,link,"Cox,s Bazar 83 km,Chokaria 25 km",21.9729438,92.0670827,170.99999999999227,
N1,1111,link,Road to Banskhali (R171),21.972082699999998,92.06572220000001,563.9999999999645,
N1,1112,link,Box culvert,21.967666,92.0635,265.0000000000432,
N1,1113,link,Km post missing,21.9654167,92.0625556,254.99999999999545,
N1,1114,link,Bridge start,21.9620278,92.0633611,21.000000000015007,
N1,1115,bridge,HARBHANG CHOR,21.8910236519337,92.0597010756906,13.64,A
N1,1116,link,Bridge end,21.9618611,92.06344440000001,372.0000000000141,
N1,1117,link,Box culvert,21.9590833,92.0653889,351.99999999997544,
N1,1118,link,Km post missing,21.9578333,92.0665833,84.99999999997954,
N1,1119,bridge,GHOIL MARA BOX CULVERT,21.8812215213685,92.0590015447779,9.3,A
N1,1120,link,Box culvert,21.956916699999997,92.06733270000001,521.000000000015,
N1,1121,link,Bridge start,21.9516111,92.0678604,21.000000000015007,
N1,1122,link,Bridge end,21.9514444,92.0678604,302.99999999999727,
N1,1123,link,Info.Missing,21.948944100000002,92.06752709999999,461.00000000001273,
N1,1124,link,Box culvert,21.9446663,92.06680490000001,538.9999999999873,
N1,1125,bridge,HARBANG,21.8751197401574,92.0591098413385,3.0,A
N1,1126,link,Km post missing,21.940583,92.06438890000001,614.9999999999523,
N1,1127,link,Box culvert,21.9354441,92.0623056,253.00000000004275,
N1,1128,bridge,HARBANG,21.8628351415656,92.0594848712238,3.0,A
N1,1129,link,Box culvert,21.9333608,92.0614167,156.99999999998226,
N1,1130,link,"Cox,s Bazar 78 km",21.932221600000002,92.06075,78.00000000003138,
N1,1131,bridge,HARBANGCHORA,21.8599725797297,92.0601907085585,56.4,A
N1,1132,bridge,Harbang Chora Bridge,21.8599725797297,92.0601907085585,56.2,C
N1,1133,link,Box culvert,21.931666,92.0603611,263.99999999995316,
N1,1134,link,Box culvert,21.929610399999998,92.05927779999999,673.0000000000018,
N1,1135,link,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",21.9235827,92.0585,585.0000000000364,
N1,1136,link,Box culvert,21.9177216,92.05977779999999,302.99999999999727,
N1,1137,bridge,ALIPUR BOX CULVERT,21.8529287900552,92.0609576198894,14.3,A
N1,1138,link,Box culvert,21.9160833,92.06013890000001,146.99999999999136,
N1,1139,bridge,HARBANG,21.8508595323144,92.0609491344978,2.1,A
N1,1140,link,"Cox,s Bazar 76 km",21.9148333,92.0604722,223.0000000000132,
N1,1141,bridge,HAR BAG BOX CULVERT,21.8429700741784,92.0635984638497,4.5,A
N1,1142,link,Box culvert,21.9128611,92.0606667,510.99999999996726,
N1,1143,bridge,HAR BAG BOX CULVERT,21.8403935683229,92.0649325472049,3.0,A
N1,1144,link,Box culvert,21.9083889,92.06052779999999,270.00000000003865,
N1,1145,link,"Cox,s Bazar 75 km",21.9059444,92.0609167,307.9999999999927,
N1,1146,bridge,ATKOTA,21.8341033152866,92.0682735910828,15.8,A
N1,1147,link,Road to Lama(Z1007),21.9031667,92.0611667,564.9999999999977,
N1,1148,link,"Cox,s Bazar 74 km",21.896999700000002,92.0612222,62.99999999998818,
N1,1149,link,Road to Toitong (Z1124),21.89646793301105,92.06108684571824,661.0000000000014,
N1,1150,bridge,AKOTA BAZAR BOX CULVERT,21.8280258214285,92.0713035547619,7.3,A
N1,1151,bridge,Bodoitola Bridge,21.8257831806122,92.0723466282313,45.0,C
N1,1152,link,Box culvert,21.890888600000004,92.05966670000001,282.0000000000391,
N1,1153,bridge,BODOI TOLA RCC GIDER BRIDGE,21.8257831806122,92.0723466282313,46.0,A
N1,1154,bridge,BODAITALI BOX CULVERT,21.8211428750483,92.0740201388781,12.4,A
N1,1155,link,"Cox,s Bazar 73 km",21.888388600000003,92.0600833,832.99999999997,
N1,1156,bridge,BODOITOLI BOX CULVERT,21.8181692602209,92.0739442353591,14.0,A
N1,1157,link,Box culvert,21.8810271,92.05897220000001,178.99999999997362,
N1,1158,link,Cox's Bazar 72 km,21.879416,92.0590833,508.0000000000382,
N1,1159,link,Box culvert,21.874916,92.0591111,500.99999999997635,
N1,1160,bridge,BANIYAR CHORA,21.8034238025641,92.0772322128205,14.0,A
N1,1161,link,Info.Missing,21.870499300000002,92.05913890000001,907.0000000000391,
N1,1162,link,Box culvert,21.8625,92.0595,92.99999999996089,
N1,1163,link,Km post missing,21.8616389,92.0596111,222.00000000003683,
N1,1164,link,Bridge start,21.859722199999997,92.0602778,58.99999999996908,
N1,1165,bridge,NOL BELA-1 BOX CULVERT,21.787854008387,92.0788540064516,20.6,A
N1,1166,link,Bridge end,21.859222199999998,92.06044440000001,723.9999999999895,
N1,1167,bridge,NOL BELA BOX CULVERT,21.786997484,92.0789493159999,21.0,A
N1,1168,link,"Cox,s Bazar 69 km",21.85275,92.06097220000001,21.000000000015007,
N1,1169,link,Box culvert,21.8526111,92.06097220000001,228.999999999985,
N1,1170,bridge,NOLBELA BOX CULVERT,21.7841953311111,92.0792425355555,14.2,B
N1,1171,link,Box culvert,21.8505,92.0609444,764.9999999999864,
N1,1172,link,"Cox,s Bazar 68 km",21.844138600000004,92.0628056,213.00000000002228,
N1,1173,link,Box culvert,21.842582999999998,92.0638611,322.00000000000273,
N1,1174,bridge,DIDDA BAZAR BOX CULVERT,21.7735339222222,92.0839144733333,15.7,A
N1,1175,link,Box culvert,21.8399719,92.06513890000001,482.00000000002774,
N1,1176,link,"Cox,s Bazar 67 km",21.836305199999998,92.06741600000001,313.99999999996453,
N1,1177,bridge,MATHAMUHURI BRIDGE,21.7715943354948,92.0821099546075,300.0,C
N1,1178,bridge,Mathamuhuri Bridge,21.7715943354948,92.0821099546075,294.15,D
N1,1179,link,Box culvert,21.8336663,92.0684438,170.99999999999227,
N1,1180,link,Road to Paharchaanda(Z1125),21.8322216,92.0689993,482.00000000002774,
N1,1181,link,Cox's Bazar 66 km,21.8280827,92.07127709999999,293.9999999999827,
N1,1182,link,Bridge start,21.8256938,92.07238819999999,48.00000000000182,
N1,1183,link,Bridge end,21.8252771,92.07255490000001,516.9999999999959,
N1,1184,link,Box culvert,21.8208882,92.07411040000001,149.0000000000009,
N1,1185,link,Cox's Bazar 65km,21.819527100000002,92.0741382,180.99999999998317,
N1,1186,link,Box culvert,21.8179716,92.073916,831.0000000000173,
N1,1187,link,Cox.s Bazar 64 km,21.811944399999998,92.0776382,843.9999999999941,
N1,1188,link,Road to Paharchanda(Z1002),21.804527800000002,92.077166,156.0000000000059,
N1,1189,bridge,BANDI BAZAR BOX CULVERT,21.7401466184971,92.0826243745664,9.3,B
N1,1190,link,Bridge start,21.8031389,92.0772493,15.000000000043201,
N1,1191,link,Bridge end,21.803027800000002,92.07727709999999,9.999999999990905,
N1,1192,link,"Cox,s Bazar 63 km",21.802916699999997,92.07727709999999,992.9999999999382,
N1,1193,bridge,KUMARIKOOL BOX CULVERT,21.7385629191489,92.0831876319149,14.0,A
N1,1194,bridge,PASIYAKALI BOX CULVERT,21.7326068595588,92.0837488330882,5.2,A
N1,1195,bridge,PASIYAKALI (2),21.7309878314917,92.0838156441988,38.8,A
N1,1196,bridge,Pasiyakali Bridge,21.7309878314917,92.0838156441988,38.4,C
N1,1197,link,"Cox,s Bazar 62 km",21.794194100000002,92.07838819999999,774.9999999999773,
N1,1198,bridge,HASIRUGIGI,21.7240739341074,92.083544148476,12.6,A
N1,1199,link,Box culvert,21.787388600000003,92.0788882,100.00000000002274,
N1,1200,link,Box culvert,21.7864997,92.07902709999999,138.00000000003365,
N1,1201,link,"Cox,s Bazar 61 km",21.7853052,92.079166,180.00000000000682,
N1,1202,link,Box culvert,21.7836941,92.0792771,819.0000000000168,
N1,1203,link,"Cox,s Bazar 60 km",21.778249300000002,92.08405520000001,79.99999999998408,
N1,1204,bridge,CHOHAJANYA (1),21.7092513759013,92.0806750603415,12.8,A
N1,1205,link,Box culvert,21.7776382,92.0843886,225.00000000002274,
N1,1206,link,Box culvert,21.7758049,92.0851108,194.99999999999318,
N1,1207,link,Intersection with Z1126,21.773721600000002,92.08405520000001,134.9999999999909,
N1,1208,link,Box culvert,21.7732771,92.0837219,292.9999999999495,
N1,1209,link,"Cox,s Bazar 59 km",21.7713049,92.0818327,24.00000000000091,
N1,1210,link,Bridge start,21.7711938,92.0816382,310.9999999999786,
N1,1211,bridge,CHOHAJANIYA (2),21.7028300370967,92.0786456251612,9.3,A
N1,1212,link,Bridge end,21.7693327,92.07941600000001,429.00000000003047,
N1,1213,link,Road to Tuabazar (Z1127),21.7664722,92.0767771,235.99999999999,
N1,1214,link,Km post missing,21.764638899999998,92.075916,574.9999999999886,
N1,1215,link,Road to Badarkhali (R172),21.7596389,92.0764993,553.0000000000541,
N1,1216,link,"Cox,s Bazar 57 km",21.754694399999998,92.0770271,1001.9999999999527,
N1,1217,link,"Cox,s Bazar 56 km",21.746638600000004,92.080916,865.0000000000091,
N1,1218,bridge,JASJARI BRIDGE,21.676279289928,92.0768074748201,59.6,A
N1,1219,bridge,Polia Fari Bridge,21.676279289928,92.0768074748201,58.57,C
N1,1220,link,Box culvert,21.739249700000002,92.0828604,141.0000000000764,
N1,1221,bridge,DULAHAJARA (SAFARI PARK),21.6721049602836,92.0763992531915,14.0,A
N1,1222,link,Cox's Bazar 55 km,21.738083,92.0834163,50.99999999998772,
N1,1223,bridge,DULAHAJARA CULVERT,21.6629404415143,92.075071645953,3.5,A
N1,1224,link,Box culvert,21.737638600000004,92.0834719,680.0000000000068,
N1,1225,link,Box culvert,21.7315827,92.0838052,180.99999999998317,
N1,1226,link,Bridge start,21.729999300000003,92.083833,38.99999999998727,
N1,1227,link,Bridge end,21.729638199999997,92.083833,69.00000000001683,
N1,1228,link,"Cox,s Bazar 54 km",21.7290271,92.0838608,688.9999999999645,
N1,1229,link,Box culvert,21.7229438,92.0834719,163.0000000000109,
N1,1230,bridge,Dulahajar Bridge,21.6600543017045,92.0751025664772,54.03,C
N1,1231,bridge,DULAHAJAR BRIDGE,21.6600543017045,92.0751025664772,54.4,A
N1,1232,link,Road to Alikadam(Z1005),21.7215549,92.0830827,148.00000000002456,
N1,1233,link,Cox's Bazar 53km,21.7204716,92.0822493,420.0000000000159,
N1,1234,bridge,Boyragir Khil Bridge,21.6508560658227,92.0735619202531,60.03,C
N1,1235,bridge,BOYRAGIR KHIL,21.6508560658227,92.0735619202531,61.0,C
N1,1236,link,Pipe Culvert,21.7169438,92.0824993,612.9999999999427,
N1,1237,bridge,PAGOLARIBIL,21.6480847609561,92.0733292227091,4.5,A
N1,1238,link,"Cox,s Bazar 52 km",21.7120833,92.0821104,527.0000000000437,
N1,1239,link,Box culvert,21.708027800000004,92.08005490000001,488.99999999991905,
N1,1240,link,"Cox,s Bazar 51 km",21.7040556,92.07886040000001,310.0000000000023,
N1,1241,link,Box culvert,21.7013611,92.07838819999999,698.0000000000359,
N1,1242,link,Cox's Bazar 50km,21.6957497,92.08058270000001,1012.0000000000005,
N1,1243,bridge,KHUTAKHALI,21.6225351880109,92.0737034768392,1.45,B
N1,1244,link,Cox's Bazar 49km,21.6868608,92.0800827,1000.0,
N1,1245,bridge,khutakhali bazar,21.618376660401,92.0691713375939,45.3,B
N1,1246,bridge,Khutakhali Bazar Bridge,21.618376660401,92.0691713375939,44.55,A
N1,1247,link,Cox's Bazar 48 km,21.678416,92.0770827,417.00000000003,
N1,1248,bridge,FULCHARI (NEWPARA),21.6065189670012,92.0623070695106,7.0,A
N1,1249,link,Bridge start,21.674749300000002,92.0766104,61.99999999995498,
N1,1250,link,Bridge end,21.674221600000003,92.0765549,423.00000000005866,
N1,1251,bridge,FULCHARI (NEWPARA),21.6051753127979,92.0621198087829,5.2,A
N1,1252,link,Box culvert,21.6704438,92.0762771,33.999999999991815,
N1,1253,link,"Cox,s Bazar 47 km",21.6695549,92.07605490000002,96.00000000000364,
N1,1254,link,Road to Garzania (Z1130),21.6688327,92.07594379999999,765.9999999999627,
N1,1255,bridge,FULCHARI CULVERT,21.5985935301507,92.061801241206,9.3,A
N1,1256,link,Box culvert,21.6618889,92.074916,143.0000000000291,
N1,1257,bridge,FULCHARI BAZAR,21.5960736973421,92.0614095408637,14.0,A
N1,1258,link,"Cox,s Bazar 46 km",21.6606111,92.07508270000001,175.99999999998772,
N1,1259,link,Bridge start,21.659055600000002,92.0751382,55.999999999983174,
N1,1260,bridge,NAPITE KHALI CULVERT,21.5894309740196,92.0630313509804,1.4,A
N1,1261,link,Bridge end,21.653000000000002,92.0751382,784.0000000000487,
N1,1262,bridge,NAPITE KHALI,21.5876028,92.0649047857142,4.5,C
N1,1263,link,"Cox,s Bazar 45 km",21.6518056,92.0737771,236.99999999996635,
N1,1264,link,Bridge start,21.6497219,92.07330490000001,62.00000000001182,
N1,1265,bridge,EAST NAPITL KHAL BOX CULVERT,21.5830741250341,92.0657158465116,2.5,A
N1,1266,link,Bridge end,21.649194100000003,92.07330490000001,17.99999999997226,
N1,1267,link,Box culvert,21.649082999999997,92.07330490000001,250.99999999997635,
N1,1268,link,Box culvert,21.6468052,92.0733604,447.0000000000596,
N1,1269,link,"Cox,s Bazar 44 km",21.6428608,92.0732216,1017.9999999999723,
N1,1270,bridge,NAEK KHALI BOX CULVERT,21.5744075162901,92.0707446712247,12.4,A
N1,1271,link,"Cox,s Bazar 43 km",21.634833,92.0770271,1028.00000000002,
N1,1272,bridge,KHODIA BARI PRIMARY BOX CULVERT,21.5623201688888,92.0698139251851,9.5,A
N1,1273,link,"Cox,s Bazar 42 km",21.6259716,92.0773882,733.9999999999804,
N1,1274,link,Box culvert,21.6213604,92.0724438,266.00000000001955,
N1,1275,bridge,ISLAMABAD KHODIABARI BOX CULVERT,21.5603042595174,92.0691476,4.8,A
N1,1276,bridge,ISLAMABAD KHODIA BARI BOX CULVERT,21.5594892512064,92.0689481,7.0,A
N1,1277,link,Cox's Bazar 41km,21.6197771,92.07052709999999,399.0000000000009,
N1,1278,bridge,Eidgaon Bazar Bridge,21.5554256122448,92.0679503244898,46.0,A
N1,1279,bridge,EIDGAON BAZAR PC GIDER BRIDGE,21.5554256122448,92.0679503244898,46.0,A
N1,1280,link,Bridge start,21.617166,92.0679993,50.99999999998772,
N1,1281,link,Bridge end,21.6167771,92.06780490000001,59.00000000002592,
N1,1282,link,"Z1131, Kutakhali-Maheshkhali",21.6150556,92.0667771,115.0000000000091,
N1,1283,bridge,Goro Bazar Bridge,21.5470666065573,92.0668953754098,44.63,A
N1,1284,bridge,eidgaon,21.5470666065573,92.0668953754098,44.6,C
N1,1285,link,"Cox,s Bazar 40 km",21.61225,92.06522220000001,139.99999999998636,
N1,1286,link,Box culvert,21.610086825,92.06399479375,180.00000000000682,
N1,1287,link,Box culvert,21.6073056,92.0624167,796.9999999999686,
N1,1288,link,"Cox,s Bazar 39 km",21.6039167,92.0619444,57.00000000001637,
N1,1289,link,Box culvert,21.603029505025123,92.061920540201,341.0000000000082,
N1,1290,link,Box culvert,21.5977219,92.06177779999999,601.9999999999754,
N1,1291,link,Cox's Bazar 38km,21.5951108,92.0611944,82.00000000005048,
N1,1292,link,Box culvert,21.59379884019608,92.06161870980392,325.999999999965,
N1,1293,bridge,SHAT GOREA PARA BOX CULVERT,21.5255297395348,92.0653252244186,14.0,A
N1,1294,link,Box culvert,21.588583,92.06330559999999,504.0000000000191,
N1,1295,bridge,KALIRCHARA BOX CULVERT,21.5237332279069,92.0655747598837,8.0,A
N1,1296,bridge,KALIRCHARA BAZAR BOX CULVERT,21.5207709407407,92.0661440629629,15.4,A
N1,1297,bridge,KALIRCHAR,21.5195088091891,92.0666746302702,5.0,A
N1,1298,link,"Cox,s Bazar 37 km",21.5875274,92.0650278,99.9999999999659,
N1,1299,link,Box culvert,21.586194100000004,92.0650278,168.00000000000637,
N1,1300,bridge,RASHIDNAGAR,21.5137419731132,92.069340890566,3.0,A
N1,1301,link,Box culvert,21.584833,92.06522220000001,730.9999999999377,
N1,1302,bridge,ROSHIDNAGAR CULVERT,21.5104396976562,92.0708606554687,2.5,A
N1,1303,link,Cox's Bazar 36 km,21.5791938,92.06680490000001,129.0000000000191,
N1,1304,bridge,DOLERCHARA CULVERT,21.5065069274647,92.0733026419014,7.5,A
N1,1305,link,Box culvert,21.5769993,92.0697216,841.0000000000082,
N1,1306,bridge,DOLERCHARA CULVERT,21.5051319429577,92.0744452552816,12.4,A
N1,1307,link,"Cox,s Bazar 35 km",21.5717216,92.07180490000002,694.0000000000168,
N1,1308,bridge,ROSHIDNAGAR (2),21.4957534922651,92.0776785856353,14.0,A
N1,1309,link,Box Culvert,21.564,92.0702493,325.999999999965,
N1,1310,bridge,"ROSHIDNAGAR U,R CULVERT",21.4948695143646,92.0783346952486,14.1,A
N1,1311,link,"Cox,s Bazar 34 km",21.5629444,92.07002709999999,134.9999999999909,
N1,1312,link,Box Culvert,21.5618056,92.0696382,121.00000000009459,
N1,1313,link,Box Culvert,21.560833300000002,92.0692771,745.9999999999809,
N1,1314,link,"Cos,x Bazar 33 km",21.5555,92.06797159999999,195.99999999996953,
N1,1315,link,Bridge start,21.5553056,92.067916,51.999999999964075,
N1,1316,link,Bridge end,21.554888899999998,92.06780490000001,423.00000000005866,
N1,1317,link,Bridge start,21.5484719,92.0670827,45.99999999999227,
N1,1318,link,Bridge end,21.548083,92.06702709999999,182.99999999999272,
N1,1319,link,"Cox,s Bazar 32 km",21.546583,92.0668327,887.0000000000005,
N1,1320,bridge,JOARIANALA CULVERT,21.4782130684357,92.0947151779329,7.2,A
N1,1321,link,Cox's Bazar 31km,21.538332999999998,92.06397220000001,1015.9999999999627,
N1,1322,bridge,JOARIANALA,21.4755164496,92.0967866511999,14.0,A
N1,1323,bridge,JORIANALA,21.4738446327586,92.0980125862068,3.0,A
N1,1324,bridge,Joarianala Bazar Bridge,21.470055530337,92.1006402232209,57.65,A
N1,1325,bridge,JOARIANALA BAZAR PC GIDER BRIDGE(L),21.470055530337,92.1006402232209,57.6,A
N1,1326,link,Cox.s Bazar 30 km,21.5294993,92.0650278,33.00000000001546,
N1,1327,link,Box culvert,21.5283049,92.0650833,211.9999999999891,
N1,1328,bridge,JOARIANALA CULVERT,21.4655415307901,92.1026566882833,14.0,B
N1,1329,link,Box culvert,21.5264716,92.0651944,343.9999999999941,
N1,1330,link,Bridge start,21.5234716,92.0656111,20.000000000038654,
N1,1331,link,Bridge end,21.5233049,92.06563890000001,139.00000000001,
N1,1332,link,Box culvert,21.5220827,92.06586109999999,161.99999999997772,
N1,1333,link,"Cox,s Bazar 29 km",21.520666000000002,92.0661667,555.0000000000068,
N1,1334,link,Box culvert,21.5161111,92.068166,423.9999999999782,
N1,1335,link,Box culvert,21.512694399999997,92.06986040000001,27.000000000043656,
N1,1336,link,Cox.s Bazar 28 km,21.512555600000002,92.06994379999999,512.0000000000005,
N1,1337,link,Box culvert,21.5083889,92.07174930000001,204.00000000000773,
N1,1338,bridge,MITA CHARI BOX CULVERT,21.4505569351351,92.0994681432432,9.2,A
N1,1339,link,Box culvert,21.506972199999996,92.072916,283.9999999999918,
N1,1340,link,Cox's Bazar 27km,21.505,92.07455490000001,911.0000000000014,
N1,1341,link,Box culvert,21.497471899999997,92.0765549,88.99999999999864,
N1,1342,bridge,RAMU HOSPITAL GATE,21.4433865625,92.1012678785714,1.5,A
N1,1343,bridge,Mitacmari Ramu Bridge,21.4418389714285,92.1007083571428,58.6,A
N1,1344,bridge,MITACMARI RAMU BRIDGE,21.4418389714285,92.1007083571428,58.6,B
N1,1345,link,Cox's Bazar 26km,21.4968608,92.0769438,47.999999999944976,
N1,1346,link,Box culvert,21.4964441,92.077166,905.0000000000296,
N1,1347,bridge,MARULA (WEST),21.4372009552325,92.0983672723837,3.0,A
N1,1348,bridge,MARULA BOX CULVERT,21.4342084624161,92.0972607067114,2.5,A
N1,1349,bridge,RAMU BRAC OFFICE,21.4308087593886,92.0961182921397,7.2,A
N1,1350,link,"Cox,s Bazar 25 km",21.490194100000004,92.08180490000001,985.99999999999,
N1,1351,bridge,RAMU BY PASS MORE,21.4288400316455,92.0953913860759,3.5,A
N1,1352,bridge,RAMU MOUR BOX CULVDERT,21.4283515971831,92.0940714267605,12.8,A
N1,1353,bridge,ROMA CALLAGE BOX CULVERT,21.427895984,92.089450816,18.8,A
N1,1354,link,"Cox,s Bazar 24 km",21.4870274,92.0898052,274.0000000000009,
N1,1355,bridge,ROMA TECHIPUL,21.4271063768115,92.0840258231884,8.2,A
N1,1356,link,Box culvert,21.485138600000003,92.09133299999999,699.9999999999886,
N1,1357,bridge,SAMBAR PUL CULVERT,21.4267747132812,92.0804427367187,7.4,A
N1,1358,link,Cox.s Bazar 23 km,21.4793604,92.0938886,358.00000000006094,
N1,1359,link,Box culvert,21.4767771,92.0957497,250.0,
N1,1360,bridge,CHAKMARKOOL,21.4264716,92.0767771,12.4,A
N1,1361,link,Box culvert,21.4750549,92.0971663,521.9999999999345,
N1,1362,bridge,CHAKMAR KOOL BOX CULVERT,21.4273654498084,92.0708934808429,9.4,A
N1,1363,link,"Cox,s Bazar 22 km",21.4713604,92.0997497,21.000000000015007,
N1,1364,bridge,KHURUTIA BOX CULVERT,21.4271759977099,92.0634431893129,2.0,A
N1,1365,link,Bridge start,21.4712216,92.0998886,59.00000000002592,
N1,1366,bridge,KHURULIA CULVERT,21.4273089357414,92.0610656669201,6.8,A
N1,1367,link,Bridge end,21.4708049,92.1002222,533.9999999999918,
N1,1368,link,Box culvert,21.466721600000003,92.1025,366.9999999999618,
N1,1369,link,"Cox,s Bazar 21 km",21.4635833,92.10291670000001,969.0000000000509,
N1,1370,bridge,KHURULIA SCHOOL BOX CULVERT,21.4278354522255,92.0579673860534,16.6,A
N1,1371,bridge,KHURULIA SCHOOL BOX CULVERT,21.4280296848739,92.0557570361344,18.6,A
N1,1372,bridge,KHURULIA CHAIRMAN PARA BOX CULVERT,21.4280584948275,92.0532281715517,7.2,A
N1,1373,link,"Cox,s Bazar 20 km",21.456472199999997,92.1038056,379.99999999999545,
N1,1374,bridge,Sarkarpara Bridge,21.4275245,92.0486482172786,13.0,A
N1,1375,bridge,SARKAR PARA BRIDGE,21.4275245,92.0486482172786,13.0,A
N1,1376,link,Box culvert,21.4545,92.10075,422.00000000002547,
N1,1377,link,Box culvert,21.451277800000003,92.0994441,221.99999999998,
N1,1378,bridge,WEST DOVGE BOX CULVERT,21.4294452102564,92.0443807192307,10.9,A
N1,1379,link,"Cox,s Bazar 19 km",21.449610800000002,92.0994997,56.99999999995953,
N1,1380,bridge,MUKTAR KUL,21.4297884,92.0395945696,9.2,A
N1,1381,link,"Z1001, Road to Naikkongchhari",21.4494719,92.09952740000001,598.0000000000132,
N1,1382,link,Box culvert,21.443832999999998,92.1014167,224.00000000004638,
N1,1383,link,Bridge start,21.4421663,92.10086109999999,55.999999999983174,
N1,1384,link,Bridge end,21.4417497,92.1006667,61.99999999995498,
N1,1385,link,"Cox,s Bazar 18 km",21.4413608,92.10036109999999,467.0000000000414,
N1,1386,link,Box culvert,21.4375552,92.09849969999999,343.9999999999941,
